Id,ActivityHour,StepTotal,Hora,Dia,FinDeSemana,StepTotal_scaled
2347167796.0,2016-04-04 13:00:00,1633.0,13,Monday,0,2.034915741434849
2347167796.0,2016-04-04 14:00:00,86.0,14,Monday,0,-0.30231730545044316
2347167796.0,2016-04-04 15:00:00,41.0,15,Monday,0,-0.37030404566365466
2347167796.0,2016-04-04 16:00:00,227.0,16,Monday,0,-0.08929218611571392
2347167796.0,2016-04-04 17:00:00,479.0,17,Monday,0,0.2914335590782703
2347167796.0,2016-04-04 18:00:00,801.0,18,Monday,0,0.7779164557150279
2347167796.0,2016-04-04 19:00:00,409.0,19,Monday,0,0.1856764076354969
2347167796.0,2016-04-04 20:00:00,2325.0,20,Monday,0,3.080400724269123
2347167796.0,2016-04-04 21:00:00,2096.0,21,Monday,0,2.7344237574063355
2347167796.0,2016-04-04 22:00:00,0.0,22,Monday,0,-0.4322475200801362
2347167796.0,2016-04-04 23:00:00,10.0,23,Monday,0,-0.41713935558831144
2347167796.0,2016-04-05 00:00:00,20.0,0,Tuesday,0,-0.40203119109648666
2347167796.0,2016-04-05 01:00:00,7.0,1,Tuesday,0,-0.4216718049358589
2347167796.0,2016-04-05 02:00:00,0.0,2,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-05 03:00:00,0.0,3,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-05 04:00:00,0.0,4,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-05 05:00:00,0.0,5,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-05 06:00:00,7.0,6,Tuesday,0,-0.4216718049358589
2347167796.0,2016-04-05 07:00:00,401.0,7,Tuesday,0,0.17358987604203707
2347167796.0,2016-04-05 08:00:00,1222.0,8,Tuesday,0,1.4139701808208507
2347167796.0,2016-04-05 10:00:00,114.0,10,Tuesday,0,-0.2600144448733338
2347167796.0,2016-04-05 11:00:00,420.0,11,Tuesday,0,0.20229538857650414
2347167796.0,2016-04-05 12:00:00,772.0,12,Tuesday,0,0.7341027786887361
2347167796.0,2016-04-05 15:00:00,63.0,15,Tuesday,0,-0.33706608378164016
2347167796.0,2016-04-05 16:00:00,164.0,16,Tuesday,0,-0.18447362241420998
2347167796.0,2016-04-05 19:00:00,688.0,19,Tuesday,0,0.607194196957408
2347167796.0,2016-04-05 20:00:00,1734.0,20,Tuesday,0,2.1875082028022788
2347167796.0,2016-04-05 21:00:00,2000.0,21,Tuesday,0,2.5893853782848177
2347167796.0,2016-04-05 22:00:00,87.0,22,Tuesday,0,-0.3008064890012607
2347167796.0,2016-04-05 23:00:00,13.0,23,Tuesday,0,-0.412606906240764
2347167796.0,2016-04-06 00:00:00,0.0,0,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-06 01:00:00,0.0,1,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-06 02:00:00,15.0,2,Wednesday,0,-0.409585273342399
2347167796.0,2016-04-06 03:00:00,0.0,3,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-06 04:00:00,0.0,4,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-06 05:00:00,0.0,5,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-06 06:00:00,6.0,6,Wednesday,0,-0.4231826213850413
2347167796.0,2016-04-06 07:00:00,2709.0,7,Wednesday,0,3.6605542407551934
2347167796.0,2016-04-06 08:00:00,1223.0,8,Wednesday,0,1.415480997270033
2347167796.0,2016-04-06 09:00:00,152.0,9,Wednesday,0,-0.2026034198043997
2347167796.0,2016-04-06 12:00:00,149.0,12,Wednesday,0,-0.20713586915194712
2347167796.0,2016-04-06 13:00:00,462.0,13,Wednesday,0,0.26574967944216815
2347167796.0,2016-04-06 14:00:00,196.0,14,Wednesday,0,-0.13612749604037072
2347167796.0,2016-04-06 15:00:00,100.0,15,Wednesday,0,-0.2811658751618885
2347167796.0,2016-04-06 16:00:00,76.0,16,Wednesday,0,-0.31742546994226795
2347167796.0,2016-04-06 17:00:00,262.0,17,Wednesday,0,-0.03641361039432723
2347167796.0,2016-04-06 18:00:00,2231.0,18,Wednesday,0,2.93838397804597
2347167796.0,2016-04-06 19:00:00,2959.0,19,Wednesday,0,4.0382583530508125
2347167796.0,2016-04-06 20:00:00,106.0,20,Wednesday,0,-0.27210097646679365
2347167796.0,2016-04-06 22:00:00,89.0,22,Wednesday,0,-0.29778485610289573
2347167796.0,2016-04-06 23:00:00,0.0,23,Wednesday,0,-0.4322475200801362
2347167796.0,2016-04-07 00:00:00,0.0,0,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-07 01:00:00,0.0,1,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-07 03:00:00,0.0,3,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-07 04:00:00,0.0,4,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-07 05:00:00,0.0,5,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-07 07:00:00,299.0,7,Thursday,0,0.01948659822542442
2347167796.0,2016-04-07 08:00:00,1015.0,8,Thursday,0,1.101231175840078
2347167796.0,2016-04-07 09:00:00,148.0,9,Thursday,0,-0.20864668560112962
2347167796.0,2016-04-07 10:00:00,142.0,10,Thursday,0,-0.21771158429622448
2347167796.0,2016-04-07 11:00:00,213.0,11,Thursday,0,-0.1104436164042686
2347167796.0,2016-04-07 12:00:00,655.0,12,Thursday,0,0.5573372541343862
2347167796.0,2016-04-07 13:00:00,1572.0,13,Thursday,0,1.9427559380347177
2347167796.0,2016-04-07 14:00:00,373.0,14,Thursday,0,0.13128701546492771
2347167796.0,2016-04-07 15:00:00,96.0,15,Thursday,0,-0.28720914095861844
2347167796.0,2016-04-07 16:00:00,241.0,16,Thursday,0,-0.06814075582715924
2347167796.0,2016-04-07 17:00:00,419.0,17,Thursday,0,0.20078457212732165
2347167796.0,2016-04-07 18:00:00,1278.0,18,Thursday,0,1.4985759019750693
2347167796.0,2016-04-07 19:00:00,1837.0,19,Thursday,0,2.343122297068074
2347167796.0,2016-04-07 21:00:00,681.0,21,Thursday,0,0.5966184818131306
2347167796.0,2016-04-07 22:00:00,1124.0,22,Thursday,0,1.265910168800968
2347167796.0,2016-04-07 23:00:00,0.0,23,Thursday,0,-0.4322475200801362
2347167796.0,2016-04-08 00:00:00,0.0,0,Friday,0,-0.4322475200801362
2347167796.0,2016-04-08 01:00:00,0.0,1,Friday,0,-0.4322475200801362
2347167796.0,2016-04-08 02:00:00,0.0,2,Friday,0,-0.4322475200801362
2347167796.0,2016-04-08 03:00:00,0.0,3,Friday,0,-0.4322475200801362
2347167796.0,2016-04-08 04:00:00,0.0,4,Friday,0,-0.4322475200801362
2347167796.0,2016-04-08 06:00:00,13.0,6,Friday,0,-0.412606906240764
2347167796.0,2016-04-08 07:00:00,481.0,7,Friday,0,0.2944551919766352
2347167796.0,2016-04-08 08:00:00,897.0,8,Friday,0,0.9229548348365456
2347167796.0,2016-04-08 09:00:00,338.0,9,Friday,0,0.07840843974354102
2347167796.0,2016-04-08 10:00:00,160.0,10,Friday,0,-0.19051688821093987
2347167796.0,2016-04-08 11:00:00,124.0,11,Friday,0,-0.24490628038150905
2347167796.0,2016-04-08 12:00:00,404.0,12,Friday,0,0.1781223253895845
2347167796.0,2016-04-08 14:00:00,108.0,14,Friday,0,-0.26907934356842866
2347167796.0,2016-04-08 15:00:00,450.0,15,Friday,0,0.24761988205197843
2347167796.0,2016-04-08 16:00:00,302.0,16,Friday,0,0.02401904757297185
2347167796.0,2016-04-08 17:00:00,53.0,17,Friday,0,-0.35217424827346494
2347167796.0,2016-04-08 18:00:00,1541.0,18,Friday,0,1.895920628110061
2347167796.0,2016-04-08 19:00:00,934.0,19,Friday,0,0.9788550434562973
2347167796.0,2016-04-08 20:00:00,647.0,20,Friday,0,0.5452507225409264
2347167796.0,2016-04-08 21:00:00,2026.0,21,Friday,0,2.6286666059635624
2347167796.0,2016-04-08 22:00:00,179.0,22,Friday,0,-0.16181137567647283
2347167796.0,2016-04-09 01:00:00,0.0,1,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 02:00:00,0.0,2,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 03:00:00,0.0,3,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 04:00:00,0.0,4,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 05:00:00,0.0,5,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 06:00:00,0.0,6,Saturday,1,-0.4322475200801362
2347167796.0,2016-04-09 08:00:00,1146.0,8,Saturday,1,1.2991481306829824
2347167796.0,2016-04-09 09:00:00,981.0,9,Saturday,1,1.0498634165678737
2347167796.0,2016-04-09 10:00:00,2233.0,10,Saturday,1,2.9414056109443347
2347167796.0,2016-04-09 11:00:00,2731.0,11,Saturday,1,3.693792202637208
2347167796.0,2016-04-09 12:00:00,1122.0,12,Saturday,1,1.262888535902603
2347167796.0,2016-04-09 13:00:00,50.0,13,Saturday,1,-0.35670669762101237
2347167796.0,2016-04-09 15:00:00,796.0,15,Saturday,1,0.7703623734691155
2347167796.0,2016-04-09 16:00:00,699.0,16,Saturday,1,0.6238131778984152
2347167796.0,2016-04-09 17:00:00,3292.0,17,Saturday,1,4.541360230628578
2347167796.0,2016-04-09 18:00:00,788.0,18,Saturday,1,0.7582758418756557
2347167796.0,2016-04-09 19:00:00,741.0,19,Saturday,1,0.6872674687640793
2347167796.0,2016-04-09 21:00:00,426.0,21,Saturday,1,0.211360287271599
2347167796.0,2016-04-09 22:00:00,182.0,22,Saturday,1,-0.1572789263289254
2347167796.0,2016-04-09 23:00:00,188.0,23,Saturday,1,-0.14821402763383051
2347167796.0,2016-04-10 01:00:00,6.0,1,Sunday,1,-0.4231826213850413
2347167796.0,2016-04-10 02:00:00,14.0,2,Sunday,1,-0.4110960897915815
2347167796.0,2016-04-10 03:00:00,0.0,3,Sunday,1,-0.4322475200801362
2347167796.0,2016-04-10 04:00:00,18.0,4,Sunday,1,-0.4050528239948516
2347167796.0,2016-04-10 05:00:00,0.0,5,Sunday,1,-0.4322475200801362
2347167796.0,2016-04-10 06:00:00,0.0,6,Sunday,1,-0.4322475200801362
2347167796.0,2016-04-10 07:00:00,10.0,7,Sunday,1,-0.41713935558831144
2347167796.0,2016-04-10 08:00:00,0.0,8,Sunday,1,-0.4322475200801362
2347167796.0,2016-04-10 09:00:00,128.0,9,Sunday,1,-0.23886301458477915
2347167796.0,2016-04-10 10:00:00,1333.0,10,Sunday,1,1.5816708066801055
2347167796.0,2016-04-10 11:00:00,1166.0,11,Sunday,1,1.3293644596666319
2347167796.0,2016-04-10 12:00:00,246.0,12,Sunday,1,-0.060586673581246864
2347167796.0,2016-04-10 13:00:00,774.0,13,Sunday,1,0.737124411587101
2347167796.0,2016-04-10 14:00:00,751.0,14,Sunday,1,0.702375633255904
2347167796.0,2016-04-10 15:00:00,245.0,15,Sunday,1,-0.06209749003042934
2347167796.0,2016-04-10 16:00:00,54.0,16,Sunday,1,-0.35066343182428245
2347167796.0,2016-04-10 18:00:00,410.0,18,Sunday,1,0.18718722408467936
2347167796.0,2016-04-10 20:00:00,2044.0,20,Sunday,1,2.6558613020488466
2347167796.0,2016-04-10 21:00:00,1197.0,21,Sunday,1,1.3761997695912886
2347167796.0,2016-04-10 22:00:00,35.0,22,Sunday,1,-0.3793689443587495
2347167796.0,2016-04-10 23:00:00,0.0,23,Sunday,1,-0.4322475200801362
2347167796.0,2016-04-11 00:00:00,0.0,0,Monday,0,-0.4322475200801362
2347167796.0,2016-04-11 01:00:00,45.0,1,Monday,0,-0.36426077986692473
2347167796.0,2016-04-11 02:00:00,11.0,2,Monday,0,-0.41562853913912895
2347167796.0,2016-04-11 03:00:00,0.0,3,Monday,0,-0.4322475200801362
2347167796.0,2016-04-11 04:00:00,0.0,4,Monday,0,-0.4322475200801362
2347167796.0,2016-04-11 05:00:00,0.0,5,Monday,0,-0.4322475200801362
2347167796.0,2016-04-11 06:00:00,254.0,6,Monday,0,-0.04850014198778704
2347167796.0,2016-04-11 07:00:00,3795.0,7,Monday,0,5.301300904567364
2347167796.0,2016-04-11 08:00:00,1100.0,8,Monday,0,1.2296505740205885
2347167796.0,2016-04-11 09:00:00,111.0,9,Monday,0,-0.26454689422088123
2347167796.0,2016-04-11 10:00:00,220.0,10,Monday,0,-0.09986790125999126
2347167796.0,2016-04-11 11:00:00,143.0,11,Monday,0,-0.21620076784704198
2347167796.0,2016-04-11 12:00:00,355.0,12,Monday,0,0.10409231937964313
2347167796.0,2016-04-11 13:00:00,60.0,13,Monday,0,-0.3415985331291876
2347167796.0,2016-04-11 14:00:00,12.0,14,Monday,0,-0.41411772268994645
2347167796.0,2016-04-11 15:00:00,117.0,15,Monday,0,-0.2554819955257864
2347167796.0,2016-04-11 16:00:00,193.0,16,Monday,0,-0.14065994538791815
2347167796.0,2016-04-11 18:00:00,2735.0,18,Monday,0,3.699835468433938
2347167796.0,2016-04-11 20:00:00,374.0,20,Monday,0,0.13279783191411018
2347167796.0,2016-04-11 21:00:00,115.0,21,Monday,0,-0.25850362842415137
2347167796.0,2016-04-11 22:00:00,0.0,22,Monday,0,-0.4322475200801362
2347167796.0,2016-04-11 23:00:00,0.0,23,Monday,0,-0.4322475200801362
2347167796.0,2016-04-12 00:00:00,0.0,0,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 01:00:00,0.0,1,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 02:00:00,0.0,2,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 03:00:00,0.0,3,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 04:00:00,0.0,4,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 05:00:00,0.0,5,Tuesday,0,-0.4322475200801362
2347167796.0,2016-04-12 06:00:00,0.0,6,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-12 00:00:00,0.0,0,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 01:00:00,0.0,1,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 02:00:00,0.0,2,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 04:00:00,0.0,4,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 06:00:00,0.0,6,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 07:00:00,3596.0,7,Saturday,1,5.000648431180051
2873212765.0,2016-03-12 09:00:00,326.0,9,Saturday,1,0.0602786423533513
2873212765.0,2016-03-12 10:00:00,1405.0,10,Saturday,1,1.690449591021244
2873212765.0,2016-03-12 12:00:00,1161.0,12,Saturday,1,1.3218103774207195
2873212765.0,2016-03-12 13:00:00,694.0,13,Saturday,1,0.6162590956525028
2873212765.0,2016-03-12 14:00:00,43.0,14,Saturday,1,-0.36728241276528967
2873212765.0,2016-03-12 15:00:00,8.0,15,Saturday,1,-0.4201609884866764
2873212765.0,2016-03-12 16:00:00,1994.0,16,Saturday,1,2.580320479589723
2873212765.0,2016-03-12 17:00:00,46.0,17,Saturday,1,-0.36274996341774224
2873212765.0,2016-03-12 18:00:00,115.0,18,Saturday,1,-0.25850362842415137
2873212765.0,2016-03-12 19:00:00,80.0,19,Saturday,1,-0.311382204145538
2873212765.0,2016-03-12 20:00:00,0.0,20,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 21:00:00,0.0,21,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 22:00:00,0.0,22,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-12 23:00:00,0.0,23,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-13 00:00:00,0.0,0,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 02:00:00,0.0,2,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 03:00:00,0.0,3,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 04:00:00,0.0,4,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 05:00:00,0.0,5,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 06:00:00,0.0,6,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 07:00:00,25.0,7,Sunday,1,-0.3944771088505743
2873212765.0,2016-03-13 09:00:00,869.0,9,Sunday,1,0.8806519742594363
2873212765.0,2016-03-13 10:00:00,289.0,10,Sunday,1,0.004378433733599649
2873212765.0,2016-03-13 11:00:00,341.0,11,Sunday,1,0.08294088909108845
2873212765.0,2016-03-13 12:00:00,1036.0,12,Sunday,1,1.13295832127291
2873212765.0,2016-03-13 13:00:00,0.0,13,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 14:00:00,1163.0,14,Sunday,1,1.3248320103190845
2873212765.0,2016-03-13 17:00:00,222.0,17,Sunday,1,-0.09684626836162631
2873212765.0,2016-03-13 18:00:00,128.0,18,Sunday,1,-0.23886301458477915
2873212765.0,2016-03-13 19:00:00,86.0,19,Sunday,1,-0.30231730545044316
2873212765.0,2016-03-13 21:00:00,0.0,21,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 22:00:00,0.0,22,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-13 23:00:00,0.0,23,Sunday,1,-0.4322475200801362
2873212765.0,2016-03-14 00:00:00,0.0,0,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 01:00:00,0.0,1,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 02:00:00,0.0,2,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 03:00:00,0.0,3,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 04:00:00,0.0,4,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 06:00:00,14.0,6,Monday,0,-0.4110960897915815
2873212765.0,2016-03-14 08:00:00,1257.0,8,Monday,0,1.4668487565422375
2873212765.0,2016-03-14 09:00:00,619.0,9,Monday,0,0.502947861963817
2873212765.0,2016-03-14 10:00:00,758.0,10,Monday,0,0.7129513484001814
2873212765.0,2016-03-14 11:00:00,489.0,11,Monday,0,0.30654172357009507
2873212765.0,2016-03-14 12:00:00,1193.0,12,Monday,0,1.3701565037945589
2873212765.0,2016-03-14 13:00:00,800.0,13,Monday,0,0.7764056392658454
2873212765.0,2016-03-14 14:00:00,86.0,14,Monday,0,-0.30231730545044316
2873212765.0,2016-03-14 15:00:00,803.0,15,Monday,0,0.7809380886133929
2873212765.0,2016-03-14 16:00:00,279.0,16,Monday,0,-0.010729730758225121
2873212765.0,2016-03-14 17:00:00,267.0,17,Monday,0,-0.028859528148414845
2873212765.0,2016-03-14 19:00:00,85.0,19,Monday,0,-0.30382812189962566
2873212765.0,2016-03-14 20:00:00,199.0,20,Monday,0,-0.1315950466928233
2873212765.0,2016-03-14 21:00:00,0.0,21,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 22:00:00,0.0,22,Monday,0,-0.4322475200801362
2873212765.0,2016-03-14 23:00:00,0.0,23,Monday,0,-0.4322475200801362
2873212765.0,2016-03-15 01:00:00,0.0,1,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 02:00:00,0.0,2,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 03:00:00,0.0,3,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 04:00:00,0.0,4,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 05:00:00,261.0,5,Tuesday,0,-0.037924426843509704
2873212765.0,2016-03-15 06:00:00,17.0,6,Tuesday,0,-0.4065636404440341
2873212765.0,2016-03-15 07:00:00,1086.0,7,Tuesday,0,1.2084991437320338
2873212765.0,2016-03-15 08:00:00,1147.0,8,Tuesday,0,1.300658947132165
2873212765.0,2016-03-15 10:00:00,401.0,10,Tuesday,0,0.17358987604203707
2873212765.0,2016-03-15 13:00:00,2058.0,13,Tuesday,0,2.6770127323374013
2873212765.0,2016-03-15 14:00:00,623.0,14,Tuesday,0,0.508991127760547
2873212765.0,2016-03-15 16:00:00,358.0,16,Tuesday,0,0.10862476872719055
2873212765.0,2016-03-15 18:00:00,0.0,18,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 19:00:00,0.0,19,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 20:00:00,39.0,20,Tuesday,0,-0.3733256785620196
2873212765.0,2016-03-15 21:00:00,0.0,21,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 22:00:00,0.0,22,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-15 23:00:00,0.0,23,Tuesday,0,-0.4322475200801362
2873212765.0,2016-03-16 00:00:00,0.0,0,Wednesday,0,-0.4322475200801362
2873212765.0,2016-03-16 01:00:00,0.0,1,Wednesday,0,-0.4322475200801362
2873212765.0,2016-03-16 02:00:00,0.0,2,Wednesday,0,-0.4322475200801362
2873212765.0,2016-03-16 06:00:00,21.0,6,Wednesday,0,-0.40052037464730417
2873212765.0,2016-03-16 07:00:00,907.0,7,Wednesday,0,0.9380629993283705
2873212765.0,2016-03-16 08:00:00,879.0,8,Wednesday,0,0.895760138751261
2873212765.0,2016-03-16 09:00:00,814.0,9,Wednesday,0,0.7975570695544001
2873212765.0,2016-03-16 10:00:00,502.0,10,Wednesday,0,0.3261823374094672
2873212765.0,2016-03-16 11:00:00,776.0,11,Wednesday,0,0.740146044485466
2873212765.0,2016-03-16 12:00:00,509.0,12,Wednesday,0,0.3367580525537446
2873212765.0,2016-03-16 13:00:00,556.0,13,Wednesday,0,0.407766425665321
2873212765.0,2016-03-16 14:00:00,69.0,14,Wednesday,0,-0.3280011850865453
2873212765.0,2016-03-16 15:00:00,182.0,15,Wednesday,0,-0.1572789263289254
2873212765.0,2016-03-16 16:00:00,794.0,16,Wednesday,0,0.7673407405707505
2873212765.0,2016-03-16 17:00:00,349.0,17,Wednesday,0,0.09502742068454827
2873212765.0,2016-03-16 18:00:00,86.0,18,Wednesday,0,-0.30231730545044316
2873212765.0,2016-03-16 19:00:00,563.0,19,Wednesday,0,0.41834214080959836
2873212765.0,2016-03-16 20:00:00,134.0,20,Wednesday,0,-0.2297981158896843
2873212765.0,2016-03-16 21:00:00,0.0,21,Wednesday,0,-0.4322475200801362
2873212765.0,2016-03-16 22:00:00,158.0,22,Wednesday,0,-0.19353852110930483
2873212765.0,2016-03-16 23:00:00,0.0,23,Wednesday,0,-0.4322475200801362
2873212765.0,2016-03-17 00:00:00,0.0,0,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 01:00:00,0.0,1,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 03:00:00,0.0,3,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 04:00:00,0.0,4,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 05:00:00,0.0,5,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 06:00:00,201.0,6,Thursday,0,-0.12857341379445833
2873212765.0,2016-03-17 07:00:00,1189.0,7,Thursday,0,1.364113237997829
2873212765.0,2016-03-17 08:00:00,374.0,8,Thursday,0,0.13279783191411018
2873212765.0,2016-03-17 09:00:00,1213.0,9,Thursday,0,1.4003728327782083
2873212765.0,2016-03-17 10:00:00,1648.0,10,Thursday,0,2.0575779881725857
2873212765.0,2016-03-17 11:00:00,337.0,11,Thursday,0,0.07689762329435855
2873212765.0,2016-03-17 12:00:00,357.0,12,Thursday,0,0.10711395227800809
2873212765.0,2016-03-17 15:00:00,1037.0,15,Thursday,0,1.1344691377220923
2873212765.0,2016-03-17 16:00:00,695.0,16,Thursday,0,0.6177699121016853
2873212765.0,2016-03-17 17:00:00,2303.0,17,Thursday,0,3.0471627623871083
2873212765.0,2016-03-17 18:00:00,115.0,18,Thursday,0,-0.25850362842415137
2873212765.0,2016-03-17 19:00:00,77.0,19,Thursday,0,-0.31591465349308545
2873212765.0,2016-03-17 20:00:00,255.0,20,Thursday,0,-0.04698932553860457
2873212765.0,2016-03-17 21:00:00,0.0,21,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 22:00:00,0.0,22,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-17 23:00:00,0.0,23,Thursday,0,-0.4322475200801362
2873212765.0,2016-03-18 00:00:00,0.0,0,Friday,0,-0.4322475200801362
2873212765.0,2016-03-18 02:00:00,0.0,2,Friday,0,-0.4322475200801362
2873212765.0,2016-03-18 03:00:00,0.0,3,Friday,0,-0.4322475200801362
2873212765.0,2016-03-18 04:00:00,0.0,4,Friday,0,-0.4322475200801362
2873212765.0,2016-03-18 05:00:00,172.0,5,Friday,0,-0.17238709082075016
2873212765.0,2016-03-18 06:00:00,19.0,6,Friday,0,-0.40354200754566916
2873212765.0,2016-03-18 07:00:00,1344.0,7,Friday,0,1.5982897876211128
2873212765.0,2016-03-18 09:00:00,767.0,9,Friday,0,0.7265486964428236
2873212765.0,2016-03-18 11:00:00,822.0,11,Friday,0,0.8096436011478599
2873212765.0,2016-03-18 12:00:00,663.0,12,Friday,0,0.569423785727846
2873212765.0,2016-03-18 13:00:00,753.0,13,Friday,0,0.705397266154269
2873212765.0,2016-03-18 14:00:00,462.0,14,Friday,0,0.26574967944216815
2873212765.0,2016-03-18 15:00:00,55.0,15,Friday,0,-0.34915261537509995
2873212765.0,2016-03-18 16:00:00,4362.0,16,Friday,0,6.157933831253828
2873212765.0,2016-03-18 17:00:00,1967.0,17,Friday,0,2.539528435461796
2873212765.0,2016-03-18 18:00:00,162.0,18,Friday,0,-0.18749525531257494
2873212765.0,2016-03-18 19:00:00,376.0,19,Friday,0,0.13581946481247514
2873212765.0,2016-03-18 21:00:00,112.0,21,Friday,0,-0.2630360777716988
2873212765.0,2016-03-18 22:00:00,46.0,22,Friday,0,-0.36274996341774224
2873212765.0,2016-03-18 23:00:00,0.0,23,Friday,0,-0.4322475200801362
2873212765.0,2016-03-19 00:00:00,0.0,0,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 01:00:00,0.0,1,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 02:00:00,0.0,2,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 03:00:00,0.0,3,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 04:00:00,0.0,4,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 05:00:00,0.0,5,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 06:00:00,0.0,6,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 07:00:00,0.0,7,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 08:00:00,86.0,8,Saturday,1,-0.30231730545044316
2873212765.0,2016-03-19 09:00:00,598.0,9,Saturday,1,0.471220716530985
2873212765.0,2016-03-19 10:00:00,2072.0,10,Saturday,1,2.698164162625956
2873212765.0,2016-03-19 11:00:00,819.0,11,Saturday,1,0.8051111518003125
2873212765.0,2016-03-19 13:00:00,379.0,13,Saturday,1,0.14035191416002257
2873212765.0,2016-03-19 14:00:00,181.0,14,Saturday,1,-0.15878974277810787
2873212765.0,2016-03-19 15:00:00,1196.0,15,Saturday,1,1.3746889531421063
2873212765.0,2016-03-19 16:00:00,665.0,16,Saturday,1,0.572445418626211
2873212765.0,2016-03-19 17:00:00,100.0,17,Saturday,1,-0.2811658751618885
2873212765.0,2016-03-19 18:00:00,99.0,18,Saturday,1,-0.28267669161107095
2873212765.0,2016-03-19 19:00:00,311.0,19,Saturday,1,0.03761639561561414
2873212765.0,2016-03-19 20:00:00,23.0,20,Saturday,1,-0.39749874174893923
2873212765.0,2016-03-19 21:00:00,0.0,21,Saturday,1,-0.4322475200801362
2873212765.0,2016-03-19 22:00:00,281.0,22,Saturday,1,-0.007708097859860167
2873212765.0,2016-03-19 23:00:00,114.0,23,Saturday,1,-0.2600144448733338
2873212765.0,2016-03-20 00:00:00,0.0,0,Sunday,1,-0.4322475200801362
