Id,ActivityHour,StepTotal
2022484408.0,4/12/2016 2:00:00 AM,0.0
2022484408.0,4/12/2016 3:00:00 AM,0.0
2022484408.0,4/12/2016 4:00:00 AM,0.0
2022484408.0,4/12/2016 5:00:00 AM,0.0
,4/12/2016 6:00:00 AM,0.0
2022484408.0,4/12/2016 7:00:00 AM,847.0
2022484408.0,4/12/2016 8:00:00 AM,334.0
2022484408.0,4/12/2016 9:00:00 AM,243.0
2022484408.0,4/12/2016 10:00:00 AM,5243.0
2026352035.0,3/12/2016 12:00:00 AM,16.0
,3/12/2016 1:00:00 AM,0.0
2026352035.0,3/12/2016 2:00:00 AM,8.0
2026352035.0,3/12/2016 3:00:00 AM,0.0
2026352035.0,3/12/2016 4:00:00 AM,
2026352035.0,3/12/2016 5:00:00 AM,0.0
2026352035.0,3/12/2016 6:00:00 AM,419.0
2026352035.0,3/12/2016 7:00:00 AM,85.0
2026352035.0,3/12/2016 8:00:00 AM,107.0
2026352035.0,3/12/2016 9:00:00 AM,172.0
2026352035.0,3/12/2016 10:00:00 AM,373.0
2026352035.0,3/12/2016 11:00:00 AM,728.0
2026352035.0,,281.0
2026352035.0,3/12/2016 1:00:00 PM,969.0
2026352035.0,3/12/2016 2:00:00 PM,585.0
2026352035.0,3/12/2016 3:00:00 PM,747.0
2026352035.0,3/12/2016 4:00:00 PM,1006.0
2026352035.0,3/12/2016 5:00:00 PM,778.0
2026352035.0,3/12/2016 6:00:00 PM,794.0
2026352035.0,3/12/2016 7:00:00 PM,189.0
2026352035.0,3/12/2016 8:00:00 PM,242.0
2026352035.0,3/12/2016 9:00:00 PM,164.0
2026352035.0,3/12/2016 10:00:00 PM,13.0
2026352035.0,3/12/2016 11:00:00 PM,0.0
2026352035.0,3/13/2016 12:00:00 AM,0.0
2026352035.0,3/13/2016 1:00:00 AM,
2026352035.0,3/13/2016 2:00:00 AM,0.0
,3/13/2016 3:00:00 AM,0.0
2026352035.0,3/13/2016 4:00:00 AM,0.0
2026352035.0,3/13/2016 5:00:00 AM,6.0
2026352035.0,3/13/2016 6:00:00 AM,
2026352035.0,3/13/2016 7:00:00 AM,225.0
2026352035.0,3/13/2016 8:00:00 AM,179.0
2026352035.0,3/13/2016 9:00:00 AM,52.0
2026352035.0,3/13/2016 10:00:00 AM,1173.0
2026352035.0,,1174.0
2026352035.0,,1381.0
2026352035.0,3/13/2016 1:00:00 PM,816.0
2026352035.0,3/13/2016 2:00:00 PM,
2026352035.0,3/13/2016 3:00:00 PM,1023.0
2026352035.0,3/13/2016 4:00:00 PM,295.0
2026352035.0,,467.0
2026352035.0,3/13/2016 6:00:00 PM,311.0
2026352035.0,3/13/2016 7:00:00 PM,347.0
2026352035.0,3/13/2016 8:00:00 PM,143.0
2026352035.0,3/13/2016 9:00:00 PM,0.0
2026352035.0,3/13/2016 10:00:00 PM,21.0
2026352035.0,3/13/2016 11:00:00 PM,0.0
2026352035.0,3/14/2016 12:00:00 AM,0.0
2026352035.0,3/14/2016 1:00:00 AM,0.0
2026352035.0,3/14/2016 2:00:00 AM,0.0
2026352035.0,3/14/2016 3:00:00 AM,0.0
2026352035.0,3/14/2016 4:00:00 AM,
2026352035.0,3/14/2016 5:00:00 AM,285.0
2026352035.0,3/14/2016 6:00:00 AM,771.0
2026352035.0,3/14/2016 7:00:00 AM,902.0
2026352035.0,3/14/2016 8:00:00 AM,1114.0
2026352035.0,3/14/2016 9:00:00 AM,1246.0
2026352035.0,3/14/2016 10:00:00 AM,1279.0
2026352035.0,3/14/2016 11:00:00 AM,1408.0
2026352035.0,3/14/2016 12:00:00 PM,
2026352035.0,3/14/2016 1:00:00 PM,425.0
2026352035.0,3/14/2016 2:00:00 PM,906.0
2026352035.0,3/14/2016 3:00:00 PM,527.0
2026352035.0,3/14/2016 4:00:00 PM,33.0
2026352035.0,3/14/2016 5:00:00 PM,123.0
2026352035.0,3/14/2016 6:00:00 PM,240.0
2026352035.0,3/14/2016 7:00:00 PM,71.0
2026352035.0,3/14/2016 8:00:00 PM,214.0
2026352035.0,3/14/2016 9:00:00 PM,22.0
2026352035.0,3/14/2016 10:00:00 PM,25.0
2026352035.0,3/14/2016 11:00:00 PM,0.0
2026352035.0,3/15/2016 12:00:00 AM,36.0
2026352035.0,3/15/2016 1:00:00 AM,0.0
2026352035.0,3/15/2016 2:00:00 AM,0.0
2026352035.0,3/15/2016 3:00:00 AM,
2026352035.0,3/15/2016 4:00:00 AM,0.0
,3/15/2016 5:00:00 AM,679.0
2026352035.0,3/15/2016 6:00:00 AM,152.0
2026352035.0,3/15/2016 7:00:00 AM,847.0
2026352035.0,3/15/2016 8:00:00 AM,1424.0
2026352035.0,3/15/2016 9:00:00 AM,1102.0
2026352035.0,3/15/2016 10:00:00 AM,1610.0
2026352035.0,3/15/2016 11:00:00 AM,1381.0
2026352035.0,3/15/2016 12:00:00 PM,393.0
2026352035.0,3/15/2016 1:00:00 PM,412.0
2026352035.0,3/15/2016 2:00:00 PM,913.0
2026352035.0,3/15/2016 3:00:00 PM,95.0
2026352035.0,3/15/2016 4:00:00 PM,119.0
2026352035.0,3/15/2016 5:00:00 PM,223.0
,3/15/2016 6:00:00 PM,167.0
2026352035.0,3/15/2016 7:00:00 PM,350.0
2026352035.0,3/15/2016 8:00:00 PM,132.0
2026352035.0,3/15/2016 9:00:00 PM,10.0
2026352035.0,3/15/2016 10:00:00 PM,7.0
2026352035.0,3/15/2016 11:00:00 PM,0.0
2026352035.0,,0.0
2026352035.0,3/16/2016 1:00:00 AM,0.0
2026352035.0,3/16/2016 2:00:00 AM,0.0
2026352035.0,3/16/2016 3:00:00 AM,0.0
2026352035.0,3/16/2016 4:00:00 AM,0.0
2026352035.0,3/16/2016 5:00:00 AM,
2026352035.0,3/16/2016 6:00:00 AM,0.0
2026352035.0,3/16/2016 7:00:00 AM,691.0
2026352035.0,3/16/2016 8:00:00 AM,1367.0
2026352035.0,3/16/2016 9:00:00 AM,1160.0
2026352035.0,3/16/2016 10:00:00 AM,1026.0
2026352035.0,3/16/2016 11:00:00 AM,93.0
2026352035.0,3/16/2016 12:00:00 PM,193.0
2026352035.0,3/16/2016 1:00:00 PM,201.0
,3/16/2016 2:00:00 PM,772.0
2026352035.0,3/16/2016 3:00:00 PM,118.0
2026352035.0,3/16/2016 4:00:00 PM,1025.0
2026352035.0,3/16/2016 5:00:00 PM,898.0
2026352035.0,3/16/2016 6:00:00 PM,776.0
,3/16/2016 7:00:00 PM,18.0
2026352035.0,3/16/2016 8:00:00 PM,1856.0
2026352035.0,3/16/2016 9:00:00 PM,195.0
2026352035.0,3/16/2016 10:00:00 PM,13.0
2026352035.0,3/16/2016 11:00:00 PM,6.0
2026352035.0,3/17/2016 12:00:00 AM,0.0
2026352035.0,3/17/2016 1:00:00 AM,15.0
2026352035.0,3/17/2016 2:00:00 AM,0.0
2026352035.0,3/17/2016 3:00:00 AM,0.0
,3/17/2016 4:00:00 AM,0.0
2026352035.0,3/17/2016 5:00:00 AM,540.0
2026352035.0,3/17/2016 6:00:00 AM,332.0
2026352035.0,3/17/2016 7:00:00 AM,1136.0
2026352035.0,3/17/2016 8:00:00 AM,862.0
2026352035.0,3/17/2016 9:00:00 AM,775.0
2026352035.0,3/17/2016 10:00:00 AM,900.0
2026352035.0,3/17/2016 11:00:00 AM,73.0
2026352035.0,3/17/2016 12:00:00 PM,375.0
2026352035.0,3/17/2016 1:00:00 PM,87.0
2026352035.0,3/17/2016 2:00:00 PM,152.0
2026352035.0,3/17/2016 3:00:00 PM,162.0
2026352035.0,3/17/2016 4:00:00 PM,31.0
,3/17/2016 5:00:00 PM,423.0
2026352035.0,3/17/2016 6:00:00 PM,43.0
2026352035.0,3/17/2016 7:00:00 PM,108.0
2026352035.0,3/17/2016 8:00:00 PM,224.0
2026352035.0,3/17/2016 9:00:00 PM,257.0
2026352035.0,3/17/2016 10:00:00 PM,33.0
2026352035.0,3/17/2016 11:00:00 PM,34.0
2026352035.0,3/18/2016 12:00:00 AM,0.0
2026352035.0,3/18/2016 1:00:00 AM,0.0
2026352035.0,3/18/2016 2:00:00 AM,30.0
2026352035.0,3/18/2016 3:00:00 AM,0.0
2026352035.0,3/18/2016 4:00:00 AM,0.0
2026352035.0,3/18/2016 5:00:00 AM,0.0
2026352035.0,3/18/2016 6:00:00 AM,0.0
2026352035.0,3/18/2016 7:00:00 AM,417.0
2026352035.0,3/18/2016 8:00:00 AM,147.0
2026352035.0,3/18/2016 9:00:00 AM,15.0
2026352035.0,3/18/2016 10:00:00 AM,0.0
2026352035.0,3/18/2016 11:00:00 AM,93.0
2026352035.0,3/18/2016 12:00:00 PM,109.0
2026352035.0,,77.0
2026352035.0,3/18/2016 2:00:00 PM,59.0
2026352035.0,,153.0
2026352035.0,3/18/2016 4:00:00 PM,12.0
2026352035.0,3/18/2016 5:00:00 PM,260.0
2026352035.0,3/18/2016 6:00:00 PM,237.0
2026352035.0,3/18/2016 7:00:00 PM,114.0
2026352035.0,3/18/2016 8:00:00 PM,
2026352035.0,3/18/2016 9:00:00 PM,24.0
2026352035.0,3/18/2016 10:00:00 PM,39.0
2026352035.0,3/18/2016 11:00:00 PM,8.0
2026352035.0,3/19/2016 12:00:00 AM,0.0
2026352035.0,3/19/2016 1:00:00 AM,0.0
2026352035.0,3/19/2016 2:00:00 AM,0.0
2026352035.0,3/19/2016 3:00:00 AM,0.0
2026352035.0,3/19/2016 4:00:00 AM,10.0
2026352035.0,3/19/2016 5:00:00 AM,0.0
2026352035.0,3/19/2016 6:00:00 AM,
2026352035.0,3/19/2016 7:00:00 AM,320.0
2026352035.0,3/19/2016 8:00:00 AM,115.0
2026352035.0,3/19/2016 9:00:00 AM,194.0
2026352035.0,3/19/2016 10:00:00 AM,148.0
2026352035.0,3/19/2016 11:00:00 AM,319.0
2026352035.0,3/19/2016 12:00:00 PM,151.0
2026352035.0,3/19/2016 1:00:00 PM,308.0
2026352035.0,3/19/2016 2:00:00 PM,75.0
2026352035.0,3/19/2016 3:00:00 PM,217.0
2026352035.0,3/19/2016 4:00:00 PM,61.0
2026352035.0,3/19/2016 5:00:00 PM,257.0
2026352035.0,3/19/2016 6:00:00 PM,
2026352035.0,3/19/2016 7:00:00 PM,231.0
2026352035.0,3/19/2016 8:00:00 PM,101.0
2026352035.0,3/19/2016 9:00:00 PM,228.0
2026352035.0,3/19/2016 10:00:00 PM,33.0
2026352035.0,3/19/2016 11:00:00 PM,37.0
2026352035.0,3/20/2016 12:00:00 AM,28.0
2026352035.0,3/20/2016 1:00:00 AM,33.0
2026352035.0,3/20/2016 2:00:00 AM,21.0
2026352035.0,3/20/2016 3:00:00 AM,0.0
2026352035.0,3/20/2016 4:00:00 AM,0.0
,3/20/2016 5:00:00 AM,0.0
2026352035.0,3/20/2016 6:00:00 AM,0.0
2026352035.0,3/20/2016 7:00:00 AM,379.0
2026352035.0,3/20/2016 8:00:00 AM,43.0
2026352035.0,3/20/2016 9:00:00 AM,98.0
2026352035.0,3/20/2016 10:00:00 AM,383.0
2026352035.0,,34.0
2026352035.0,3/20/2016 12:00:00 PM,96.0
2026352035.0,3/20/2016 1:00:00 PM,1044.0
2026352035.0,3/20/2016 2:00:00 PM,149.0
2026352035.0,3/20/2016 3:00:00 PM,
2026352035.0,3/20/2016 4:00:00 PM,47.0
2026352035.0,,244.0
2026352035.0,3/20/2016 6:00:00 PM,100.0
,3/20/2016 7:00:00 PM,83.0
2026352035.0,3/20/2016 8:00:00 PM,184.0
2026352035.0,3/20/2016 9:00:00 PM,276.0
2026352035.0,3/20/2016 10:00:00 PM,29.0
2026352035.0,3/20/2016 11:00:00 PM,24.0
2026352035.0,3/21/2016 12:00:00 AM,9.0
2026352035.0,3/21/2016 1:00:00 AM,0.0
2026352035.0,3/21/2016 2:00:00 AM,0.0
2026352035.0,,0.0
2026352035.0,3/21/2016 4:00:00 AM,0.0
2026352035.0,3/21/2016 5:00:00 AM,0.0
2026352035.0,3/21/2016 6:00:00 AM,155.0
2026352035.0,3/21/2016 7:00:00 AM,294.0
2026352035.0,3/21/2016 8:00:00 AM,45.0
2026352035.0,3/21/2016 9:00:00 AM,147.0
2026352035.0,3/21/2016 10:00:00 AM,307.0
2026352035.0,3/21/2016 11:00:00 AM,
2026352035.0,3/21/2016 12:00:00 PM,500.0
2026352035.0,3/21/2016 1:00:00 PM,205.0
2026352035.0,3/21/2016 2:00:00 PM,875.0
,3/21/2016 3:00:00 PM,1163.0
2026352035.0,3/21/2016 4:00:00 PM,56.0
2026352035.0,3/21/2016 5:00:00 PM,315.0
2026352035.0,3/21/2016 6:00:00 PM,20.0
2026352035.0,3/21/2016 7:00:00 PM,147.0
2026352035.0,3/21/2016 8:00:00 PM,259.0
2026352035.0,3/21/2016 9:00:00 PM,39.0
2026352035.0,3/21/2016 10:00:00 PM,5.0
2026352035.0,3/21/2016 11:00:00 PM,29.0
2026352035.0,3/22/2016 12:00:00 AM,6.0
2026352035.0,3/22/2016 1:00:00 AM,0.0
2026352035.0,3/22/2016 2:00:00 AM,0.0
2026352035.0,3/22/2016 3:00:00 AM,0.0
2026352035.0,3/22/2016 4:00:00 AM,0.0
2026352035.0,3/22/2016 5:00:00 AM,0.0
2026352035.0,3/22/2016 6:00:00 AM,513.0
2026352035.0,3/22/2016 7:00:00 AM,721.0
2026352035.0,3/22/2016 8:00:00 AM,254.0
2026352035.0,3/22/2016 9:00:00 AM,95.0
2026352035.0,3/22/2016 10:00:00 AM,15.0
2026352035.0,3/22/2016 11:00:00 AM,79.0
2026352035.0,3/22/2016 12:00:00 PM,163.0
2026352035.0,3/22/2016 1:00:00 PM,127.0
2026352035.0,3/22/2016 2:00:00 PM,183.0
2026352035.0,3/22/2016 3:00:00 PM,96.0
2026352035.0,3/22/2016 4:00:00 PM,81.0
2026352035.0,3/22/2016 5:00:00 PM,322.0
2026352035.0,3/22/2016 6:00:00 PM,178.0
2026352035.0,3/22/2016 7:00:00 PM,216.0
2026352035.0,3/22/2016 8:00:00 PM,222.0
2026352035.0,3/22/2016 9:00:00 PM,51.0
2026352035.0,3/22/2016 10:00:00 PM,0.0
2026352035.0,3/22/2016 11:00:00 PM,0.0
2026352035.0,3/23/2016 12:00:00 AM,0.0
2026352035.0,,0.0
2026352035.0,3/23/2016 2:00:00 AM,0.0
2026352035.0,3/23/2016 3:00:00 AM,0.0
2026352035.0,3/23/2016 4:00:00 AM,0.0
2026352035.0,3/23/2016 5:00:00 AM,0.0
2026352035.0,3/23/2016 6:00:00 AM,0.0
2026352035.0,3/23/2016 7:00:00 AM,335.0
2026352035.0,3/23/2016 8:00:00 AM,132.0
2026352035.0,3/23/2016 9:00:00 AM,104.0
2026352035.0,3/23/2016 10:00:00 AM,116.0
2026352035.0,3/23/2016 11:00:00 AM,143.0
2026352035.0,3/23/2016 12:00:00 PM,22.0
2026352035.0,3/23/2016 1:00:00 PM,
2026352035.0,3/23/2016 2:00:00 PM,170.0
2026352035.0,3/23/2016 3:00:00 PM,438.0
2026352035.0,3/23/2016 4:00:00 PM,847.0
2026352035.0,3/23/2016 5:00:00 PM,151.0
2026352035.0,3/23/2016 6:00:00 PM,182.0
2026352035.0,3/23/2016 7:00:00 PM,60.0
2026352035.0,3/23/2016 8:00:00 PM,
2026352035.0,3/23/2016 9:00:00 PM,15.0
2026352035.0,3/23/2016 10:00:00 PM,8.0
2026352035.0,,15.0
2026352035.0,3/24/2016 12:00:00 AM,8.0
2026352035.0,3/24/2016 1:00:00 AM,10.0
,3/24/2016 2:00:00 AM,10.0
2026352035.0,3/24/2016 3:00:00 AM,25.0
2026352035.0,3/24/2016 4:00:00 AM,0.0
2026352035.0,,
2026352035.0,3/24/2016 6:00:00 AM,0.0
2026352035.0,3/24/2016 7:00:00 AM,296.0
2026352035.0,3/24/2016 8:00:00 AM,130.0
2026352035.0,3/24/2016 9:00:00 AM,117.0
2026352035.0,3/24/2016 10:00:00 AM,46.0
2026352035.0,3/24/2016 11:00:00 AM,282.0
2026352035.0,3/24/2016 12:00:00 PM,197.0
2026352035.0,3/24/2016 1:00:00 PM,76.0
2026352035.0,3/24/2016 2:00:00 PM,
2026352035.0,3/24/2016 3:00:00 PM,123.0
2026352035.0,3/24/2016 4:00:00 PM,13.0
2026352035.0,3/24/2016 5:00:00 PM,117.0
2026352035.0,3/24/2016 6:00:00 PM,93.0
2026352035.0,3/24/2016 7:00:00 PM,102.0
2026352035.0,3/24/2016 8:00:00 PM,181.0
2026352035.0,3/24/2016 9:00:00 PM,282.0
2026352035.0,3/24/2016 10:00:00 PM,8.0
2026352035.0,3/24/2016 11:00:00 PM,19.0
2026352035.0,3/25/2016 12:00:00 AM,0.0
2026352035.0,3/25/2016 1:00:00 AM,0.0
2026352035.0,3/25/2016 2:00:00 AM,0.0
2026352035.0,3/25/2016 3:00:00 AM,0.0
2026352035.0,3/25/2016 4:00:00 AM,0.0
2026352035.0,3/25/2016 5:00:00 AM,10.0
2026352035.0,,72.0
2026352035.0,3/25/2016 7:00:00 AM,157.0
2026352035.0,3/25/2016 8:00:00 AM,136.0
2026352035.0,3/25/2016 9:00:00 AM,75.0
2026352035.0,3/25/2016 10:00:00 AM,86.0
2026352035.0,3/25/2016 11:00:00 AM,144.0
2026352035.0,3/25/2016 12:00:00 PM,83.0
2026352035.0,3/25/2016 1:00:00 PM,265.0
2026352035.0,3/25/2016 2:00:00 PM,32.0
2026352035.0,,0.0
2026352035.0,3/25/2016 4:00:00 PM,
2026352035.0,3/25/2016 5:00:00 PM,123.0
2026352035.0,3/25/2016 6:00:00 PM,1107.0
2026352035.0,3/25/2016 7:00:00 PM,220.0
2026352035.0,,731.0
2026352035.0,3/25/2016 9:00:00 PM,
2026352035.0,3/25/2016 10:00:00 PM,49.0
2026352035.0,3/25/2016 11:00:00 PM,12.0
2026352035.0,3/26/2016 12:00:00 AM,9.0
2026352035.0,3/26/2016 1:00:00 AM,0.0
2026352035.0,3/26/2016 2:00:00 AM,0.0
2026352035.0,,7.0
2026352035.0,3/26/2016 4:00:00 AM,0.0
2026352035.0,3/26/2016 5:00:00 AM,10.0
,3/26/2016 6:00:00 AM,
2026352035.0,3/26/2016 7:00:00 AM,221.0
2026352035.0,3/26/2016 8:00:00 AM,175.0
2026352035.0,3/26/2016 9:00:00 AM,
2026352035.0,,7.0
2026352035.0,3/26/2016 11:00:00 AM,161.0
2026352035.0,3/26/2016 12:00:00 PM,79.0
2026352035.0,3/26/2016 1:00:00 PM,18.0
2026352035.0,3/26/2016 2:00:00 PM,28.0
2026352035.0,3/26/2016 3:00:00 PM,216.0
2026352035.0,3/26/2016 4:00:00 PM,74.0
2026352035.0,3/26/2016 5:00:00 PM,379.0
2026352035.0,3/26/2016 6:00:00 PM,210.0
2026352035.0,3/26/2016 7:00:00 PM,324.0
2026352035.0,3/26/2016 8:00:00 PM,228.0
2026352035.0,3/26/2016 9:00:00 PM,29.0
2026352035.0,3/26/2016 10:00:00 PM,6.0
2026352035.0,3/26/2016 11:00:00 PM,0.0
2026352035.0,3/27/2016 12:00:00 AM,0.0
2026352035.0,3/27/2016 1:00:00 AM,0.0
2026352035.0,3/27/2016 2:00:00 AM,0.0
2026352035.0,3/27/2016 3:00:00 AM,0.0
2026352035.0,3/27/2016 4:00:00 AM,0.0
2026352035.0,3/27/2016 5:00:00 AM,0.0
2026352035.0,3/27/2016 6:00:00 AM,240.0
,3/27/2016 7:00:00 AM,306.0
2026352035.0,3/27/2016 8:00:00 AM,63.0
2026352035.0,3/27/2016 9:00:00 AM,177.0
2026352035.0,3/27/2016 10:00:00 AM,156.0
2026352035.0,3/27/2016 11:00:00 AM,135.0
2026352035.0,3/27/2016 12:00:00 PM,125.0
2026352035.0,3/27/2016 1:00:00 PM,125.0
,3/27/2016 2:00:00 PM,412.0
2026352035.0,3/27/2016 3:00:00 PM,185.0
2026352035.0,3/27/2016 4:00:00 PM,69.0
2026352035.0,3/27/2016 5:00:00 PM,415.0
2026352035.0,,242.0
2026352035.0,3/27/2016 7:00:00 PM,340.0
2026352035.0,3/27/2016 8:00:00 PM,
2026352035.0,3/27/2016 9:00:00 PM,52.0
2026352035.0,3/27/2016 10:00:00 PM,35.0
2026352035.0,3/27/2016 11:00:00 PM,0.0
2026352035.0,3/28/2016 12:00:00 AM,0.0
2026352035.0,3/28/2016 1:00:00 AM,
2026352035.0,3/28/2016 2:00:00 AM,0.0
2026352035.0,3/28/2016 3:00:00 AM,0.0
2026352035.0,3/28/2016 4:00:00 AM,0.0
2026352035.0,3/28/2016 5:00:00 AM,0.0
2026352035.0,3/28/2016 6:00:00 AM,279.0
2026352035.0,,97.0
2026352035.0,3/28/2016 8:00:00 AM,105.0
2026352035.0,,114.0
2026352035.0,3/28/2016 10:00:00 AM,58.0
2026352035.0,3/28/2016 11:00:00 AM,181.0
2026352035.0,3/28/2016 12:00:00 PM,83.0
2026352035.0,3/28/2016 1:00:00 PM,181.0
2026352035.0,3/28/2016 2:00:00 PM,
2026352035.0,3/28/2016 3:00:00 PM,834.0
2026352035.0,3/28/2016 4:00:00 PM,
2026352035.0,3/28/2016 5:00:00 PM,268.0
2026352035.0,,159.0
2026352035.0,3/28/2016 7:00:00 PM,133.0
2026352035.0,3/28/2016 8:00:00 PM,232.0
2026352035.0,3/28/2016 9:00:00 PM,201.0
2026352035.0,3/28/2016 10:00:00 PM,31.0
2026352035.0,3/28/2016 11:00:00 PM,15.0
2026352035.0,3/29/2016 12:00:00 AM,0.0
2026352035.0,3/29/2016 1:00:00 AM,0.0
,3/29/2016 2:00:00 AM,0.0
2026352035.0,3/29/2016 3:00:00 AM,0.0
2026352035.0,3/29/2016 4:00:00 AM,9.0
2026352035.0,3/29/2016 5:00:00 AM,0.0
2026352035.0,,361.0
2026352035.0,3/29/2016 7:00:00 AM,49.0
2026352035.0,3/29/2016 8:00:00 AM,796.0
2026352035.0,3/29/2016 9:00:00 AM,51.0
2026352035.0,3/29/2016 10:00:00 AM,222.0
2026352035.0,3/29/2016 11:00:00 AM,57.0
2026352035.0,3/29/2016 12:00:00 PM,108.0
2026352035.0,3/29/2016 1:00:00 PM,21.0
2026352035.0,3/29/2016 2:00:00 PM,104.0
2026352035.0,3/29/2016 3:00:00 PM,86.0
2026352035.0,3/29/2016 4:00:00 PM,62.0
2026352035.0,3/29/2016 5:00:00 PM,214.0
2026352035.0,3/29/2016 6:00:00 PM,188.0
2026352035.0,3/29/2016 7:00:00 PM,
2026352035.0,3/29/2016 8:00:00 PM,198.0
2026352035.0,3/29/2016 9:00:00 PM,154.0
2026352035.0,3/29/2016 10:00:00 PM,40.0
2026352035.0,3/29/2016 11:00:00 PM,0.0
,3/30/2016 12:00:00 AM,0.0
2026352035.0,3/30/2016 1:00:00 AM,0.0
2026352035.0,,0.0
2026352035.0,3/30/2016 3:00:00 AM,0.0
2026352035.0,3/30/2016 4:00:00 AM,0.0
2026352035.0,3/30/2016 5:00:00 AM,0.0
2026352035.0,3/30/2016 6:00:00 AM,252.0
2026352035.0,3/30/2016 7:00:00 AM,193.0
2026352035.0,3/30/2016 8:00:00 AM,82.0
2026352035.0,3/30/2016 9:00:00 AM,132.0
2026352035.0,3/30/2016 10:00:00 AM,104.0
2026352035.0,,105.0
2026352035.0,3/30/2016 12:00:00 PM,178.0
2026352035.0,3/30/2016 1:00:00 PM,187.0
2026352035.0,3/30/2016 2:00:00 PM,63.0
2026352035.0,3/30/2016 3:00:00 PM,168.0
2026352035.0,3/30/2016 4:00:00 PM,158.0
2026352035.0,3/30/2016 5:00:00 PM,15.0
,3/30/2016 6:00:00 PM,326.0
2026352035.0,3/30/2016 7:00:00 PM,
2026352035.0,3/30/2016 8:00:00 PM,306.0
2026352035.0,3/30/2016 9:00:00 PM,
2026352035.0,3/30/2016 10:00:00 PM,35.0
2026352035.0,3/30/2016 11:00:00 PM,39.0
2026352035.0,3/31/2016 12:00:00 AM,0.0
2026352035.0,3/31/2016 1:00:00 AM,13.0
2026352035.0,3/31/2016 2:00:00 AM,28.0
2026352035.0,3/31/2016 3:00:00 AM,8.0
2026352035.0,3/31/2016 4:00:00 AM,0.0
2026352035.0,3/31/2016 5:00:00 AM,6.0
2026352035.0,3/31/2016 6:00:00 AM,131.0
,3/31/2016 7:00:00 AM,969.0
2026352035.0,3/31/2016 8:00:00 AM,779.0
2026352035.0,3/31/2016 9:00:00 AM,1549.0
2026352035.0,3/31/2016 10:00:00 AM,1363.0
2026352035.0,3/31/2016 11:00:00 AM,673.0
2026352035.0,3/31/2016 12:00:00 PM,154.0
2026352035.0,3/31/2016 1:00:00 PM,99.0
2026352035.0,3/31/2016 2:00:00 PM,370.0
2026352035.0,3/31/2016 3:00:00 PM,311.0
2026352035.0,3/31/2016 4:00:00 PM,413.0
2026352035.0,3/31/2016 5:00:00 PM,354.0
2026352035.0,3/31/2016 6:00:00 PM,419.0
2026352035.0,3/31/2016 7:00:00 PM,65.0
2026352035.0,3/31/2016 8:00:00 PM,351.0
2026352035.0,3/31/2016 9:00:00 PM,4.0
2026352035.0,3/31/2016 10:00:00 PM,34.0
2026352035.0,3/31/2016 11:00:00 PM,
2026352035.0,,0.0
2026352035.0,4/1/2016 1:00:00 AM,10.0
,4/1/2016 2:00:00 AM,0.0
2026352035.0,4/1/2016 3:00:00 AM,0.0
2026352035.0,4/1/2016 4:00:00 AM,0.0
2026352035.0,4/1/2016 5:00:00 AM,0.0
2026352035.0,4/1/2016 6:00:00 AM,349.0
2026352035.0,,69.0
2026352035.0,4/1/2016 8:00:00 AM,9.0
2026352035.0,4/1/2016 9:00:00 AM,94.0
2026352035.0,4/1/2016 10:00:00 AM,187.0
2026352035.0,4/1/2016 11:00:00 AM,146.0
2026352035.0,4/1/2016 12:00:00 PM,216.0
2026352035.0,4/1/2016 1:00:00 PM,315.0
,4/1/2016 2:00:00 PM,25.0
2026352035.0,4/1/2016 3:00:00 PM,90.0
2026352035.0,4/1/2016 4:00:00 PM,80.0
2026352035.0,4/1/2016 5:00:00 PM,179.0
2026352035.0,4/1/2016 6:00:00 PM,423.0
2026352035.0,4/1/2016 7:00:00 PM,153.0
2026352035.0,4/1/2016 8:00:00 PM,88.0
2026352035.0,4/1/2016 9:00:00 PM,140.0
,4/1/2016 10:00:00 PM,21.0
2026352035.0,4/1/2016 11:00:00 PM,11.0
2026352035.0,,0.0
2026352035.0,4/2/2016 1:00:00 AM,0.0
2026352035.0,4/2/2016 2:00:00 AM,0.0
2026352035.0,4/2/2016 3:00:00 AM,0.0
2026352035.0,4/2/2016 4:00:00 AM,44.0
2026352035.0,4/2/2016 5:00:00 AM,
2026352035.0,4/2/2016 6:00:00 AM,0.0
2026352035.0,4/2/2016 7:00:00 AM,475.0
2026352035.0,4/2/2016 8:00:00 AM,19.0
2026352035.0,4/2/2016 9:00:00 AM,0.0
2026352035.0,4/2/2016 10:00:00 AM,
2026352035.0,4/2/2016 11:00:00 AM,0.0
2026352035.0,4/2/2016 12:00:00 PM,0.0
2026352035.0,4/2/2016 1:00:00 PM,
2026352035.0,4/2/2016 2:00:00 PM,0.0
2026352035.0,4/2/2016 3:00:00 PM,0.0
2026352035.0,4/2/2016 4:00:00 PM,0.0
,4/2/2016 5:00:00 PM,54.0
2026352035.0,4/2/2016 6:00:00 PM,189.0
2026352035.0,4/2/2016 7:00:00 PM,148.0
2026352035.0,4/2/2016 8:00:00 PM,137.0
2026352035.0,4/2/2016 9:00:00 PM,150.0
2026352035.0,4/2/2016 10:00:00 PM,13.0
2026352035.0,4/2/2016 11:00:00 PM,0.0
2026352035.0,4/3/2016 12:00:00 AM,0.0
,4/3/2016 1:00:00 AM,0.0
2026352035.0,4/3/2016 2:00:00 AM,64.0
2026352035.0,,0.0
2026352035.0,4/3/2016 4:00:00 AM,22.0
